SIGNAL_ID,LOCATION_NAME,SIGNAL_TYPE,SIGNAL_STATUS,ATD_LOCATION_ID,COA_INTERSECTION_ID,COMM_PLAN,CONTROL,COUNCIL_DISTRICT,PRIMARY_ST,PRIMARY_ST_AKA,CROSS_ST,CROSS_ST_AKA,CROSS_ST_SEGMENT_ID,LANDMARK,IP_CONTROL,IP_SWITCH,PRIMARY_SIGNAL,JURISDICTION_LABEL,PRIMARY_ST_SEGMENT_ID,SIGNAL_ENG_AREA,SWITCH_COMM,TRAFFIC_ENG_AREA,TURN_ON_DATE,MODIFIED_DATE,LOCATION,LATITUDE,LONGITUDE,CROSS_ST_BLOCK,PRIMARY_ST_BLOCK,SIGNAL_PM_MAX_FISCAL_YEAR,PEDESTRIAN_SIGNAL_TYPE,SECONDARY_SIGNALS,SOURCE_DB_ID,IP_COMM_STATUS,COMM_STATUS_DATETIME_UTC,OWNER,DETECTION_STATUS,DETECTION_STATUS_DATE,CONSTRUCTION_NOTE,CONSTRUCTION_NOTE_DATE,LOCATION_LATITUDE,LOCATION_LONGITUDE
1011,1ST ST / TAFT LN,TRAFFIC,TURNED_ON,LOC16-004945,5150499,,PRIMARY,5,1ST ST,,TAFT LN,,3365916,,0,0,,AUSTIN FULL PURPOSE,3261800,SOUTH,Controller,,03/17/2015,04/11/2017 10:56:00 AM +0000,"(30.1632843, -97.8007126)",30.1632843,-97.8007126,827,9600,2017,WALK/DONT WALK,,5817c0dee052e0422be6cc6f,ONLINE,08/03/2017 10:13:00 AM +0000,COA,OK,06/27/2017 07:00:00 PM +0000,,,30.1632843,-97.8007126
1010,BRAZOS ST / 4TH ST,TRAFFIC,TURNED_ON,LOC16-004940,5157097,,PRIMARY,9,BRAZOS ST,,4TH ST,,2018895,,0,0,,AUSTIN FULL PURPOSE,2018894,CENTRAL,Both,,01/15/2015,09/20/2016 07:00:00 PM +0000,"(30.2658348, -97.7421494)",30.2658348,-97.7421494,100,400,2017,UNKNOWN,,5817c0dee052e0422be6cc6d,ONLINE,05/12/2017 07:00:00 PM +0000,COA,NO DETECTION,,,,30.2658348,-97.7421494
1009,BRAZOS ST / 3RD ST,TRAFFIC,TURNED_ON,LOC16-004935,5157052,,PRIMARY,9,BRAZOS ST,,3RD ST,,2018967,,0,0,,AUSTIN FULL PURPOSE,2018966,CENTRAL,Both,,01/15/2015,04/11/2017 09:14:00 AM +0000,"(30.2648773, -97.7425079)",30.2648773,-97.7425079,100,300,2017,COUNTDOWN,,5817c0dde052e0422be6cc6b,ONLINE,05/12/2017 07:00:00 PM +0000,COA,NO DETECTION,,,,30.2648773,-97.7425079
512,BRETTONWOODS LN / RUTHERFORD LN,TRAFFIC,TURNED_ON,LOC16-002505,5162769,,PRIMARY,4,BRETTONWOODS LN,,RUTHERFORD LN,,2011508,,0,0,,AUSTIN FULL PURPOSE,2011507,NORTH,None,,09/24/2008,09/20/2016 07:00:00 PM +0000,"(30.3415089, -97.6919937)",30.3415089,-97.6919937,922,8000,,UNKNOWN,,5817c090e052e0422be6c7e0,OFFLINE,,COA,NO DETECTION,,,,30.3415089,-97.6919937
345,7TH ST / 35 SVRD,TRAFFIC,TURNED_ON,LOC16-001690,5158375,,SECONDARY,3,7TH ST,,IH 35 SVRD,,2018823,,1,1,335:  7TH ST / 35 SVRD,AUSTIN FULL PURPOSE,2018843,CENTRAL,Both,,,09/20/2016 07:00:00 PM +0000,"(30.266571, -97.7338562)",30.266571,-97.7338562,700,800,2017,UNKNOWN,,5817c087e052e0422be6c69a,OFFLINE,,TxDOT,NO DETECTION,,,,30.266571,-97.7338562
340,12TH ST / 35 SVRD,TRAFFIC,TURNED_ON,LOC16-001665,5158606,,SECONDARY,1,12TH ST,,IH 35 SVRD,,2018433,,1,1,330:  12TH ST / 35 SVRD,AUSTIN FULL PURPOSE,2018432,CENTRAL,Both,,08/22/1955,09/20/2016 07:00:00 PM +0000,"(30.2718697, -97.7318878)",30.2718697,-97.7318878,1200,800,2017,UNKNOWN,,5817c087e052e0422be6c690,OFFLINE,,TxDOT,NO DETECTION,,,,30.2718697,-97.7318878
1008,3201 BLK S LAMAR BLVD (BROKEN SPOKE),TRAFFIC,TURNED_ON,LOC16-004930,,,PRIMARY,5,LAMAR BLVD,,,,,BROKEN SPOKE,1,1,,AUSTIN FULL PURPOSE,2041449,SOUTH,Both,,10/19/2014,09/20/2016 07:00:00 PM +0000,"(30.2404709, -97.7866669)",30.2404709,-97.7866669,,3201,2017,COUNTDOWN,,5817c0dde052e0422be6cc69,ONLINE,05/12/2017 07:00:00 PM +0000,COA,OK,06/27/2017 07:00:00 PM +0000,,,30.2404709,-97.7866669
1007,WELLS BRANCH PKWY / TUDOR HOUSE RD,TRAFFIC,TURNED_ON,LOC16-004925,5166605,,PRIMARY,,WELLS BRANCH PKWY,,TUDOR HOUSE RD,,2038134,,0,0,,AUSTIN 2 MILE ETJ,2038136,NORTH,None,,02/01/2015,09/20/2016 07:00:00 PM +0000,"(30.4290409, -97.6412201)",30.4290409,-97.6412201,200,800,2017,UNKNOWN,,5817c0dbe052e0422be6cc64,OFFLINE,,Travis County,OK,06/27/2017 07:00:00 PM +0000,,,30.4290409,-97.6412201
1006,51ST ST / MUELLER BLVD,TRAFFIC,TURNED_ON,LOC16-004920,5161667,,PRIMARY,9,51ST ST,,MUELLER BLVD,,2046257,,0,0,,AUSTIN FULL PURPOSE,2046255,CENTRAL,None,,11/02/2014,09/20/2016 07:00:00 PM +0000,"(30.3057785, -97.7028351)",30.3057785,-97.7028351,5000,1300,2015,COUNTDOWN,,5817c0dbe052e0422be6cc61,ONLINE,05/12/2017 07:00:00 PM +0000,COA,OK,06/27/2017 07:00:00 PM +0000,,,30.3057785,-97.7028351
339,15TH ST / 35 SVRD,TRAFFIC,TURNED_ON,LOC16-001660,5158701,,SECONDARY,1,15TH ST,,IH 35 SVRD,,2018270,,1,1,227:  15TH ST / 35 SVRD,AUSTIN FULL PURPOSE,2018267,CENTRAL,Both,,08/29/1955,09/20/2016 07:00:00 PM +0000,"(30.2746105, -97.7309799)",30.2746105,-97.7309799,1413,800,2017,UNKNOWN,,5817c087e052e0422be6c68e,OFFLINE,,TxDOT,NO DETECTION,,,,30.2746105,-97.7309799
336,6TH ST / 35 SVRD,TRAFFIC,TURNED_ON,LOC16-001645,5158201,,SECONDARY,9,6TH ST,,IH 35 SVRD,,2018884,,1,1,346: IH 35 SVRD / 6TH ST,AUSTIN FULL PURPOSE,2041178,CENTRAL,Both,,,04/13/2017 04:17:00 AM +0000,"(30.2658806, -97.7350006)",30.2658806,-97.7350006,600,700,2017,COUNTDOWN,,5817c087e052e0422be6c688,OFFLINE,,TxDOT,NO DETECTION,,,,30.2658806,-97.7350006
334,8TH ST / 35 SVRD,TRAFFIC,TURNED_ON,LOC16-001635,5158312,,SECONDARY,1,8TH ST,,IH 35 SVRD,,2018808,,1,1,335:  7TH ST / 35 SVRD,AUSTIN FULL PURPOSE,2047464,CENTRAL,Both,,11/09/1962,09/20/2016 07:00:00 PM +0000,"(30.267725, -97.7342987)",30.267725,-97.7342987,700,717,2017,UNKNOWN,,5817c087e052e0422be6c684,OFFLINE,,TxDOT,NO DETECTION,,,,30.267725,-97.7342987
331,IH 35 SVRD / 11TH ST,TRAFFIC,TURNED_ON,LOC16-001620,5158444,,SECONDARY,1,IH 35 SVRD,,11TH ST,,2018525,,1,1,341:  11TH ST / 35 SVRD,AUSTIN FULL PURPOSE,2018524,CENTRAL,Both,,08/22/1955,09/20/2016 07:00:00 PM +0000,"(30.2705593, -97.7332916)",30.2705593,-97.7332916,700,1100,2017,UNKNOWN,,5817c087e052e0422be6c67e,OFFLINE,,TxDOT,OK,06/15/2017 07:00:00 PM +0000,,,30.2705593,-97.7332916
323,WEST GATE BLVD / LAMAR BLVD SVRD,TRAFFIC,TURNED_ON,LOC16-001580,5150345,,SECONDARY,5,WEST GATE BLVD,,LAMAR BLVD SVRD,,2026528,,1,1,324:  WEST GATE BLVD / LAMAR BLVD SVRD,AUSTIN FULL PURPOSE,2024061,SOUTH,Both,,08/12/1973,09/20/2016 07:00:00 PM +0000,"(30.2329502, -97.8007278)",30.2329502,-97.8007278,4500,4134,2017,UNKNOWN,,5817c086e052e0422be6c66e,OFFLINE,,TxDOT,BROKEN,06/15/2017 07:00:00 PM +0000,,,30.2329502,-97.8007278
212,NEWFIELD LN / ENFIELD RD,TRAFFIC,TURNED_ON,LOC16-001040,5154082,,SECONDARY,9,NEWFIELD LN,,ENFIELD RD,,2021695,,0,0,211:  ENFIELD RD / WINSTED LN,AUSTIN FULL PURPOSE,2021708,NORTH,Both,,11/02/1975,09/20/2016 07:00:00 PM +0000,"(30.2856445, -97.763298)",30.2856445,-97.763298,1813,1500,2017,COUNTDOWN,,5817c082e052e0422be6c596,OFFLINE,,TxDOT,BROKEN,06/15/2017 07:00:00 PM +0000,,,30.2856445,-97.763298
848,CAPITAL OF TEXAS HWY / LAKEWOOD DR,TRAFFIC,TURNED_ON,LOC16-004175,5151320,,PRIMARY,10,CAPITAL OF TEXAS HWY,,LAKEWOOD DR,,2013767,,1,1,,AUSTIN FULL PURPOSE,2013773,NORTH,Both,,05/13/1987,09/20/2016 07:00:00 PM +0000,"(30.3716736, -97.7856598)",30.3716736,-97.7856598,7200,6822,2015,WALK/DONT WALK,,5817c0b2e052e0422be6cab8,ONLINE,05/12/2017 06:58:00 PM +0000,COA,OK,06/22/2017 07:00:00 PM +0000,,,30.3716736,-97.7856598
841,CHICON ST / ROSEWOOD AVE,TRAFFIC,TURNED_ON,LOC16-004140,5160084,,PRIMARY,1,CHICON ST,,ROSEWOOD AVE,,2018576,,1,1,,AUSTIN FULL PURPOSE,2018577,CENTRAL,Both,,04/03/1961,09/20/2016 07:00:00 PM +0000,"(30.269701, -97.7190323)",30.269701,-97.7190323,1900,1150,2017,UNKNOWN,,5817c0b1e052e0422be6caa7,ONLINE,05/12/2017 06:58:00 PM +0000,COA,OK,06/22/2017 07:00:00 PM +0000,,,30.269701,-97.7190323
840,11TH ST / NAVASOTA ST (Rosewood Ave),TRAFFIC,TURNED_ON,LOC16-004135,5159240,,PRIMARY,1,11TH ST,Rosewood Ave,NAVASOTA ST,,2018675,Rosewood Ave,1,1,,AUSTIN FULL PURPOSE,2018676,CENTRAL,Both,,11/20/1984,04/11/2017 10:27:00 AM +0000,"(30.2683887, -97.7269135)",30.2683887,-97.7269135,1100,1210,2017,WALK/DONT WALK,,5817c0b1e052e0422be6caa4,ONLINE,05/12/2017 06:58:00 PM +0000,COA,OK,06/22/2017 07:00:00 PM +0000,,,30.2683887,-97.7269135
839,WILLIAM CANNON DR / SALT SPRINGS DR,TRAFFIC,TURNED_ON,LOC16-004130,5158068,,PRIMARY,2,WILLIAM CANNON DR,,SALT SPRINGS DR,,2027556,,0,0,,AUSTIN FULL PURPOSE,2027554,SOUTH,Switch Deployed,,07/31/2002,09/20/2016 07:00:00 PM +0000,"(30.1690102, -97.7383728)",30.1690102,-97.7383728,7101,6311,2017,WALK/DONT WALK,,5817c0b1e052e0422be6caa2,ONLINE,05/12/2017 06:58:00 PM +0000,COA,OK,06/22/2017 07:00:00 PM +0000,,,30.1690102,-97.7383728
838,5501 BLK MC NEIL DR (MCNEIL HIGH SCHOOL),TRAFFIC,TURNED_ON,LOC16-004125,,,PRIMARY,,MC NEIL DR,,,,,MCNEIL HIGH SCHOOL,1,1,,AUSTIN 2 MILE ETJ,3272565,NORTH,Both,,08/18/2002,09/20/2016 07:00:00 PM +0000,"(30.4473038, -97.7313156)",30.4473038,-97.7313156,,5501,2017,COUNTDOWN,,5817c0b1e052e0422be6caa0,ONLINE,05/12/2017 06:58:00 PM +0000,Travis County,OK,06/22/2017 07:00:00 PM +0000,,,30.4473038,-97.7313156
837,SPICEWOOD SPRINGS RD / FOUR IRON DR,TRAFFIC,TURNED_ON,LOC16-004120,5151885,,PRIMARY,10,SPICEWOOD SPRINGS RD,,FOUR IRON DR,,2042613,,0,1,,AUSTIN FULL PURPOSE,2007740,NORTH,Both,,06/19/2002,09/20/2016 07:00:00 PM +0000,"(30.4316254, -97.7782974)",30.4316254,-97.7782974,11600,8551,2015,WALK/DONT WALK,,5817c0b0e052e0422be6ca9e,ONLINE,05/12/2017 06:58:00 PM +0000,COA,OK,06/22/2017 07:00:00 PM +0000,,,30.4316254,-97.7782974
836,5TH ST / PLEASANT VALLEY RD,TRAFFIC,TURNED_ON,LOC16-004115,5160988,,PRIMARY,3,5TH ST,,PLEASANT VALLEY RD,,2019445,,0,0,,AUSTIN FULL PURPOSE,2019390,CENTRAL,None,,04/30/2002,09/20/2016 07:00:00 PM +0000,"(30.256628, -97.7111053)",30.256628,-97.7111053,400,2715,2015,WALK/DONT WALK,,5817c0b0e052e0422be6ca9b,ONLINE,05/12/2017 06:58:00 PM +0000,COA,OK,06/22/2017 07:00:00 PM +0000,,,30.256628,-97.7111053
173,AIRPORT BLVD / KOENIG LN SVRD,TRAFFIC,TURNED_ON,LOC16-000860,5160613,,SECONDARY,4,AIRPORT BLVD,,KOENIG LN SVRD,,2045307,,0,0,172:  AIRPORT BLVD / KOENIG LN SVRD,AUSTIN FULL PURPOSE,2015216,NORTH,Controller Only,,08/15/1982,09/20/2016 07:00:00 PM +0000,"(30.3209457, -97.7129517)",30.3209457,-97.7129517,732,5751,2017,WALK/DONT WALK,,5817c080e052e0422be6c54e,OFFLINE,,TxDOT,OK,12/04/2014 06:00:00 PM +0000,,,30.3209457,-97.7129517
167,AIRPORT BLVD / 35 SVRD,TRAFFIC,TURNED_ON,LOC16-000830,5160487,,SECONDARY,9,AIRPORT BLVD,,IH 35 SVRD,,2048107,,1,1,168:  AIRPORT BLVD / 35 SVRD,AUSTIN FULL PURPOSE,2016550,CENTRAL,Both,,12/01/1958,09/20/2016 07:00:00 PM +0000,"(30.3013058, -97.7145767)",30.3013058,-97.7145767,4300,4421,2017,WALK/DONT WALK,,5817c080e052e0422be6c542,OFFLINE,,TxDOT,UNKNOWN,06/14/2017 07:00:00 PM +0000,,,30.3013058,-97.7145767
157,AIRPORT BLVD / SHADY LN,TRAFFIC,TURNED_ON,LOC16-000780,5162841,,SECONDARY,3,AIRPORT BLVD,,SHADY LN,,2019243,,0,0,159:  AIRPORT BLVD / BOLM RD,AUSTIN FULL PURPOSE,2019244,CENTRAL,Controller Only,,01/03/1961,09/20/2016 07:00:00 PM +0000,"(30.2593136, -97.6936188)",30.2593136,-97.6936188,1000,1000,,WALK/DONT WALK,,5817c07fe052e0422be6c52e,OFFLINE,,COA,OK,12/04/2014 06:00:00 PM +0000,,,30.2593136,-97.6936188
4003,2400 BLK RUTLAND DR,PHB,TURNED_ON,LOC16-005005,,,PRIMARY,7,RUTLAND DR,,,,,,0,0,,AUSTIN FULL PURPOSE,2010078,NORTH,PHB,,03/14/2010,09/20/2016 07:00:00 PM +0000,"(30.3827038, -97.7218704)",30.3827038,-97.7218704,,2400,,,,5817c0e1e052e0422be6cc92,OFFLINE,,COA,NO DETECTION,,,,30.3827038,-97.7218704
755,CROSS PARK DR / EXCHANGE DR,TRAFFIC,TURNED_ON,LOC16-003720,5165309,,PRIMARY,1,CROSS PARK DR,,EXCHANGE DR,,2037994,,0,0,,AUSTIN FULL PURPOSE,2011965,CENTRAL,None,,09/12/2001,09/20/2016 07:00:00 PM +0000,"(30.3299866, -97.6672821)",30.3299866,-97.6672821,8020,8200,,UNKNOWN,,5817c0a4e052e0422be6c9e2,OFFLINE,,COA,OK,06/22/2017 07:00:00 PM +0000,,,30.3299866,-97.6672821
754,35TH ST / EXPOSITION BLVD,TRAFFIC,TURNED_ON,LOC16-003715,5154071,,PRIMARY,10,35TH ST,,EXPOSITION BLVD,,2020042,,0,0,,AUSTIN FULL PURPOSE,2020027,NORTH,Both,,03/19/1964,09/20/2016 07:00:00 PM +0000,"(30.3104992, -97.7627029)",30.3104992,-97.7627029,3400,2700,2017,WALK/DONT WALK,,5817c0a4e052e0422be6c9e0,ONLINE,05/12/2017 06:56:00 PM +0000,COA,OK,06/22/2017 07:00:00 PM +0000,,,30.3104992,-97.7627029
749,LAKE AUSTIN BLVD / REDBUD TRL,TRAFFIC,TURNED_ON,LOC16-003690,5151762,,PRIMARY,10,LAKE AUSTIN BLVD,,REDBUD TRL,,3315494,,0,0,,AUSTIN FULL PURPOSE,2020474,NORTH,Both,,07/25/1989,09/20/2016 07:00:00 PM +0000,"(30.2915916, -97.7830658)",30.2915916,-97.7830658,3101,3600,,WALK/DONT WALK,,5817c0a3e052e0422be6c9d3,ONLINE,05/12/2017 06:56:00 PM +0000,COA,OK,06/22/2017 07:00:00 PM +0000,,,30.2915916,-97.7830658
127,LAMAR BLVD / BARTON SKWY (Manchaca Rd),TRAFFIC,TURNED_ON,LOC16-000630,5151991,,SECONDARY,5,LAMAR BLVD,,BARTON SKWY,,2023813,Manchaca Rd,0,0,125:  LAMAR BLVD / MANCHACA RD (Barton Skwy),AUSTIN FULL PURPOSE,2023812,SOUTH,Both,,02/15/1967,09/20/2016 07:00:00 PM +0000,"(30.2436523, -97.7823639)",30.2436523,-97.7823639,2201,2800,2017,UNKNOWN,,5817c07ee052e0422be6c4f2,OFFLINE,,COA,OK,06/14/2017 07:00:00 PM +0000,,,30.2436523,-97.7823639
104,LAMAR BLVD / PARKWAY,TRAFFIC,TURNED_ON,LOC16-000515,5155653,,SECONDARY,9,LAMAR BLVD,,PARKWAY,,2018114,,1,1,116:  LAMAR BLVD / 12TH ST,AUSTIN FULL PURPOSE,2018139,CENTRAL,Both,,,09/20/2016 07:00:00 PM +0000,"(30.277359, -97.7511673)",30.277359,-97.7511673,1200,1200,,UNKNOWN,,5817c07de052e0422be6c4c4,OFFLINE,,COA,OK,08/14/2014 07:00:00 PM +0000,,,30.277359,-97.7511673
97,ANDERSON LN / MOPAC EXPY SVRD,TRAFFIC,TURNED_ON,LOC16-000480,5156412,,SECONDARY,10,ANDERSON LN,,MOPAC EXPY SVRD,,2012470,,0,0,98:  SPICEWOOD SPRINGS RD / MOPAC EXPY SVRD,AUSTIN FULL PURPOSE,2012359,NORTH,Controller Only,,07/28/1981,09/20/2016 07:00:00 PM +0000,"(30.3612461, -97.7440109)",30.3612461,-97.7440109,7800,3331,2017,COUNTDOWN,,5817c07de052e0422be6c4b6,OFFLINE,,TxDOT,BROKEN,06/13/2017 07:00:00 PM +0000,,,30.3612461,-97.7440109
77,BURNET RD / STECK AVE,TRAFFIC,TURNED_ON,LOC16-000380,5158619,,SECONDARY,7,BURNET RD,,STECK AVE,,2010804,,1,1,92:  BURNET RD / OHLEN RD,AUSTIN FULL PURPOSE,2010803,NORTH,Both,,09/25/1969,09/20/2016 07:00:00 PM +0000,"(30.3618469, -97.7293396)",30.3618469,-97.7293396,2501,8224,2017,WALK/DONT WALK,,5817c07ce052e0422be6c48e,OFFLINE,,COA,OK,06/22/2015 07:00:00 PM +0000,,,30.3618469,-97.7293396
72,38TH HALF ST / 35 SVRD,TRAFFIC,TURNED_ON,LOC16-000355,5159970,,SECONDARY,9,38TH HALF ST,,IH 35 SVRD,,2017051,,1,1,64:  38TH HALF ST / 35 SVRD,AUSTIN FULL PURPOSE,2016967,CENTRAL,Both,,05/04/1956,09/20/2016 07:00:00 PM +0000,"(30.2947578, -97.7193832)",30.2947578,-97.7193832,3500,1100,2017,WALK/DONT WALK,,5817c07ce052e0422be6c484,OFFLINE,,TxDOT,OK,06/05/2016 07:00:00 PM +0000,,,30.2947578,-97.7193832
41,DEAN KEETON ST / GUADALUPE ST,TRAFFIC,TURNED_ON,LOC16-000200,5157120,,SECONDARY,9,DEAN KEETON ST,,GUADALUPE ST,,2017247,,0,0,42:  GUADALUPE ST / 26TH ST,AUSTIN FULL PURPOSE,2017249,CENTRAL,Both,,01/12/1965,09/20/2016 07:00:00 PM +0000,"(30.289814, -97.7413559)",30.289814,-97.7413559,2520,300,2017,UNKNOWN,,5817c07ae052e0422be6c446,OFFLINE,,COA,NO DETECTION,06/13/2017 07:00:00 PM +0000,,,30.289814,-97.7413559
36,MARTIN LUTHER KING JR BLVD / 35 SVRD,TRAFFIC,TURNED_ON,LOC16-000175,5158954,,SECONDARY,1,MARTIN LUTHER KING JR BLVD,,IH 35 SVRD,,2017995,,1,1,35:  MARTIN LUTHER KING JR BLVD / 35 SVRD,AUSTIN FULL PURPOSE,2017994,CENTRAL,Both,,10/26/1976,09/20/2016 07:00:00 PM +0000,"(30.2785091, -97.7290802)",30.2785091,-97.7290802,1900,900,2017,UNKNOWN,,5817c07ae052e0422be6c43c,OFFLINE,,TxDOT,OK,06/13/2017 07:00:00 PM +0000,,,30.2785091,-97.7290802
34,GUADALUPE ST / 30TH ST,TRAFFIC,TURNED_ON,LOC16-000165,5157001,,SECONDARY,9,GUADALUPE ST,,30TH ST,,2016847,,0,0,46:  GUADALUPE ST / 30TH ST,AUSTIN FULL PURPOSE,2016846,CENTRAL,Both,,,09/20/2016 07:00:00 PM +0000,"(30.2966957, -97.7419662)",30.2966957,-97.7419662,601,3000,,COUNTDOWN,,5817c07ae052e0422be6c438,OFFLINE,,COA,BROKEN,06/13/2017 07:00:00 PM +0000,,,30.2966957,-97.7419662
863,HARRIS BRANCH PKWY / PARMER LN,TRAFFIC,TURNED_ON,LOC16-004250,5168235,,PRIMARY,1,HARRIS BRANCH PKWY,,PARMER LN,,2036434,,0,1,,AUSTIN FULL PURPOSE,3263262,NORTH,Both,,12/25/2002,09/20/2016 07:00:00 PM +0000,"(30.3685207, -97.6131744)",30.3685207,-97.6131744,5700,12300,2017,NONE,,5817c0b5e052e0422be6cade,ONLINE,05/12/2017 06:58:00 PM +0000,COA,OK,06/25/2017 07:00:00 PM +0000,,,30.3685207,-97.6131744
598,DESSAU RD / WANDERING WAY,TRAFFIC,TURNED_ON,LOC16-002935,5165227,,PRIMARY,1,DESSAU RD,,WANDERING WAY,,2012476,,1,1,,AUSTIN FULL PURPOSE,2012477,NORTH,Both,,01/24/1999,09/20/2016 07:00:00 PM +0000,"(30.369976, -97.6674728)",30.369976,-97.6674728,11116,11111,,WALK/DONT WALK,,5817c096e052e0422be6c894,ONLINE,05/12/2017 06:53:00 PM +0000,COA,OK,06/15/2017 07:00:00 PM +0000,,,30.369976,-97.6674728
596,RUNDBERG LN / 35 SVRD,TRAFFIC,TURNED_ON,LOC16-002925,5163096,,PRIMARY,4,RUNDBERG LN,,IH 35 SVRD,,2010911,,0,0,,AUSTIN FULL PURPOSE,2010918,NORTH,Both,,11/19/1978,09/20/2016 07:00:00 PM +0000,"(30.358427, -97.6885452)",30.358427,-97.6885452,9400,712,2017,COUNTDOWN,597:  RUNDBERG LN / 35 SVRD,5817c095e052e0422be6c88f,ONLINE,05/12/2017 06:53:00 PM +0000,TxDOT,NO DETECTION,,,,30.358427,-97.6885452
22,24TH ST / NUECES ST,TRAFFIC,TURNED_ON,LOC16-000105,5156836,,SECONDARY,9,24TH ST,,NUECES ST,,2017377,,0,0,32:  24TH ST / NUECES ST,AUSTIN FULL PURPOSE,2017380,CENTRAL,Both,,08/30/1958,04/11/2017 11:18:00 AM +0000,"(30.2878284, -97.7431412)",30.2878284,-97.7431412,2400,511,2016,COUNTDOWN,,5817c07ae052e0422be6c420,OFFLINE,,COA,NO DETECTION,06/13/2017 07:00:00 PM +0000,,,30.2878284,-97.7431412
18,MARTIN LUTHER KING JR BLVD / NUECES ST,TRAFFIC,TURNED_ON,LOC16-000085,5156697,,SECONDARY,9,MARTIN LUTHER KING JR BLVD,,NUECES ST,,2017732,,1,1,21:  MARTIN LUTHER KING JR BLVD / NUECES ST,AUSTIN FULL PURPOSE,2017733,CENTRAL,Both,,08/30/1958,09/20/2016 07:00:00 PM +0000,"(30.2823811, -97.7441864)",30.2823811,-97.7441864,1900,610,,UNKNOWN,,5817c079e052e0422be6c418,OFFLINE,,COA,OK,12/02/2014 06:00:00 PM +0000,,,30.2823811,-97.7441864
630,5613 BLK SOUTHWEST PKWY (Encino Trace Office Park),TRAFFIC,TURNED_ON,LOC17-007425,,,PRIMARY,8,SOUTHWEST PKWY,,,,,Encino Trace Office Park,,,,AUSTIN FULL PURPOSE,3271513,SOUTH,,,04/16/2017,04/17/2017 07:02:00 AM +0000,"(30.244806, -97.843624)",30.244806,-97.843624,,5613,2017,UNKNOWN,,58dbd5f4fe5e30327c45eeef,OFFLINE,,COA,NO DETECTION,,,,30.244806,-97.843624
1029,"830 BLK W RUNDBERG LN (Little Walnut Creek Library, HEB)",TRAFFIC,TURNED_ON,LOC16-005090,,,PRIMARY,4,RUNDBERG LN,,,,,"Little Walnut Creek Library, HEB",,,,AUSTIN FULL PURPOSE,3268115,NORTH,Both,,11/15/2016,02/14/2017 04:49:00 AM +0000,"(30.3636856, -97.6981583)",30.3636856,-97.6981583,,830,,COUNTDOWN,,58a3354d8e4e447c5bb078ae,ONLINE,05/12/2017 07:00:00 PM +0000,COA,NO DETECTION,,,,30.3636856,-97.6981583
927,US 290 HWY SVRD / ED BLUESTEIN BLVD SVRD (Southwest Intersection of 290 / 183 ),TRAFFIC,TURNED_ON,LOC17-007350,5164878,,PRIMARY,1,US 290 HWY SVRD,,ED BLUESTEIN BLVD SVRD,US 183,3266148,Southwest Intersection of 290 / 183,,,,AUSTIN FULL PURPOSE,2012563,CENTRAL,,,,04/14/2017 05:02:00 AM +0000,"(30.324862, -97.673171)",30.324862,-97.673171,7744,7541,2017,UNKNOWN,915: US 290 HWY SVRD / ANDERSON LN SVRD (Northeast intersection of 290 / 183 ),588265de5fc0860d5aab712f,OFFLINE,,COA,OK,06/25/2017 07:00:00 PM +0000,,,30.324862,-97.673171
454,WELLS BRANCH PKWY / KILLINGSWORTH LN,TRAFFIC,CONSTRUCTION,LOC17-007340,5372920,,PRIMARY,,WELLS BRANCH PKWY,,KILLINGSWORTH LN,,5367938,,,,,AUSTIN 2 MILE ETJ,5367932,NORTH,,,,04/14/2017 05:30:00 AM +0000,"(30.40315, -97.605902)",30.40315,-97.605902,3400,3200,2017,UNKNOWN,,58826360cd2218824aafd90e,OFFLINE,,Travis County,UNKNOWN,,,,30.40315,-97.605902
847,CAPITAL OF TEXAS HWY / SPICEWOOD SPRINGS RD,TRAFFIC,TURNED_ON,LOC16-004170,5152791,,PRIMARY,10,CAPITAL OF TEXAS HWY,,SPICEWOOD SPRINGS RD,,2013756,,1,1,,AUSTIN FULL PURPOSE,2013759,NORTH,Both,,12/29/1996,09/20/2016 07:00:00 PM +0000,"(30.382658, -97.7713623)",30.382658,-97.7713623,5401,8000,2015,WALK/DONT WALK,,5817c0b2e052e0422be6cab6,ONLINE,05/12/2017 06:58:00 PM +0000,COA,OK,06/22/2017 07:00:00 PM +0000,,,30.382658,-97.7713623
846,GREAT HILLS TRL / RAIN CREEK PKWY,TRAFFIC,TURNED_ON,LOC16-004165,5154823,,PRIMARY,10,GREAT HILLS TRL,,RAIN CREEK PKWY,,2008292,,0,0,,AUSTIN FULL PURPOSE,2036006,NORTH,None,,03/04/2001,09/20/2016 07:00:00 PM +0000,"(30.3948116, -97.7546844)",30.3948116,-97.7546844,5001,9311,,WALK/DONT WALK,,5817c0b2e052e0422be6cab4,OFFLINE,,COA,OK,06/22/2017 07:00:00 PM +0000,,,30.3948116,-97.7546844
